"height","validator","percentage"
565338,"Cosmostation",7.820311
565338,"Secure Secrets",0.553166
565338,"SOLAR Validator",0.130580
565338,"commercio.network",0.142654
565338,"Highlander-Nodes",0.304567
565338,"天照☀",0.266507
565338,"Cosmic Validator",0.606600
565338,"kytzu",0.392822
565338,"Lavender.Five Nodes",1.175932
565338,"Wave",0.107167
565338,"Klub Staking",0.421095
565338,"studentmtk",0.000083
565338,"Cat Boss",0.195878
565338,"notional-validator",0.653596
565338,"chainvibes",0.227378
565338,"kingnodes",1.720910
565338,"NosNode🔆️",0.434838
565338,"[ block pane ]",0.268024
565338,"Wetez",0.156020
565338,"KingSuper",0.115737
565338,"dimi 🦙",1.389404
565338,"stakefish",3.729388
565338,"Chainflow",0.146754
565338,"tor",0.000086
565338,"blockscape",0.724018
565338,"Sentinel",7.060756
565338,"strangelove-ventures",1.154925
565338,"cyberG",0.146137
565338,"STAKECRAFT",0.075514
565338,"Ping",0.213715
565338,"Provalidator",2.222856
565338,"ITA Stakers",0.884270
565338,"Komikuri",0.011493
565338,"0base.vc",6.709939
565338,"CryptoCrew Validators ✅",0.692697
565338,"Agaram.ai",0.056754
565338,"Chorus One",1.410965
565338,"BasBlock",0.338476
565338,"Validating Chaos",0.480535
565338,"ChainLayer",0.928766
565338,"Centurion",0.049634
565338,"cloverstaking",0.000453
565338,"Chandrodaya",0.060955
565338,"Stakely.io",0.315232
565338,"Figment",3.552494
565338,"Martian Forest",0.003710
565338,"StakeWithUs",0.097328
565338,"HashQuark",0.439596
565338,"POSTHUMAN ✵ DVS",0.279969
565338,"Cryptography🔐",0.000076
565338,"BouBouNode",2.084013
565338,"KalpaTech",0.939888
565338,"qf3l3k",0.001080
565338,"SpacePotato",0.723614
565338,"Messi",0.059653
565338,"RHINO",0.171132
565338,"Witval",0.198584
565338,"Chill Validation",0.466409
565338,"web34ever",0.158000
565338,"milkstake",0.560226
565338,"🇫🇷 Crypto.bzh",0.000063
565338,"AUDIT.one",0.217207
565338,"0% FEES | Zoomer Labs",0.003219
565338,"stake.systems",0.119147
565338,"OmniFlix Network",1.217887
565338,"OranG3cluB",0.115726
565338,"windpowerstake",0.000215
565338,"needlecast",0.349110
565338,"deus labs",1.021862
565338,"0% fee - Imperator.co",2.714690
565338,"elsehow",0.477004
565338,"FreshJUNO",0.915769
565338,"01node",0.718626
565338,"Citadel.one",2.751660
565338,"Bi23 Labs",0.421667
565338,"StakeLab",0.258040
567138,"0% Fee to 2023 | Stakewolle.com",0.109171
567138,"SmartNodes",2.112616
567138,"STC Capital",0.326340
567138,"Ubik Capital",0.195032
567138,"Bro_n_Bro",0.587872
567138,"WeStaking",1.216020
567138,"SolidStake",0.031593
567138,"Cros-nest",0.634137
567138,"Cypher Core",0.193375
567138,"CommunityStaking",0.386788
567138,"Inotel",1.224973
567138,"0% fees 🚀 | BlueStake",2.892981
567138,"Winter",0.000236
567138,"LOACOM",0.000109
567138,"Crab Shack (ben2x4)",0.908286
567138,"Artifact",0.307226
567138,"Stakecito",1.270945
567138,"Regenerator | Green Validator 🌱",0.244071
567138,"Swiss Staking",3.555380
567138,"StarCluster",0.086066
567138,"Invicta Stake",0.154649
567138,"0% Fees | GhostStake.cloud",0.000729
567138,"NodesGuru",0.162288
567138,"syncnode",0.123996
567138,"Disperze",3.262598
567138,"SG-1",8.500663
567138,"Cephalopod Equipment Corp",2.216093
567138,"Stakin",0.507067
567138,"jabbey",0.194967
567138,"Stakers",0.155472
567138,"meow",0.839187
567138,"Doky Capital",0.000006
567138,"#decentralizehk",0.156509
567138,"Oldcat",0.096111
567138,"pathrocknetwork",0.106161
567138,"0% fee - EZStaking.io 100% Slash Protected",0.819940
567138,"0% fees | Validator.run",0.143596
567138,"Mo Better Stake",0.000063
567138,"Simply Staking",0.298951
567138,"Consensus One",0.450008
567138,"Cosmostation",7.816966
567138,"Secure Secrets",0.553022
567138,"SOLAR Validator",0.130535
567138,"commercio.network",0.142663
567138,"Highlander-Nodes",0.304815
567138,"天照☀",0.266433
567138,"Cosmic Validator",0.606392
567138,"kytzu",0.392688
567138,"Lavender.Five Nodes",1.175537
567138,"Wave",0.107131
567138,"Klub Staking",0.421237
567138,"studentmtk",0.000083
567138,"Cat Boss",0.196109
567138,"notional-validator",0.653372
567138,"chainvibes",0.227300
567138,"kingnodes",1.720321
567138,"NosNode🔆️",0.434696
567138,"[ block pane ]",0.267997
567138,"Wetez",0.155966
567138,"KingSuper",0.115840
567138,"dimi 🦙",1.388990
567138,"stakefish",3.728187
567138,"Chainflow",0.146703
567138,"tor",0.000086
567138,"blockscape",0.723771
567138,"Sentinel",7.063433
567138,"strangelove-ventures",1.154530
567138,"cyberG",0.146087
567138,"STAKECRAFT",0.075488
567138,"Ping",0.213642
567138,"Provalidator",2.224464
567138,"ITA Stakers",0.884110
567138,"Komikuri",0.011489
567138,"0base.vc",6.707472
567138,"CryptoCrew Validators ✅",0.692997
567138,"Agaram.ai",0.056734
567138,"Chorus One",1.410482
567138,"BasBlock",0.338360
567138,"Validating Chaos",0.480370
567138,"ChainLayer",0.928448
567138,"Centurion",0.049617
567138,"cloverstaking",0.000453
567138,"Chandrodaya",0.060934
567138,"Stakely.io",0.315124
567138,"Figment",3.554508
567138,"Martian Forest",0.003709
567138,"StakeWithUs",0.097295
567138,"HashQuark",0.439446
567138,"POSTHUMAN ✵ DVS",0.279873
567138,"Cryptography🔐",0.000076
567138,"BouBouNode",2.083419
567138,"KalpaTech",0.939567
567138,"qf3l3k",0.001080
567138,"SpacePotato",0.723366
567138,"Messi",0.059632
567138,"RHINO",0.171074
567138,"Witval",0.198516
567138,"Chill Validation",0.466249
567138,"web34ever",0.157946
567138,"milkstake",0.560034
567138,"🇫🇷 Crypto.bzh",0.000063
567138,"AUDIT.one",0.217132
567138,"0% FEES | Zoomer Labs",0.003218
567138,"stake.systems",0.119106
567138,"OmniFlix Network",1.221406
567138,"OranG3cluB",0.115687
567138,"windpowerstake",0.000215
567138,"needlecast",0.348991
567138,"deus labs",1.021512
567138,"0% fee - Imperator.co",2.712645
567138,"elsehow",0.476841
567138,"FreshJUNO",0.915456
567138,"01node",0.718380
567138,"Citadel.one",2.750735
567138,"Bi23 Labs",0.421522
567138,"StakeLab",0.257952
568938,"0% Fee to 2023 | Stakewolle.com",0.109359
568938,"SmartNodes",2.111991
568938,"STC Capital",0.326224
568938,"Ubik Capital",0.194968
568938,"Bro_n_Bro",0.587853
568938,"WeStaking",1.215591
568938,"SolidStake",0.031581
568938,"Cros-nest",0.633980
568938,"Cypher Core",0.193307
568938,"CommunityStaking",0.388088
568938,"Inotel",1.224541
568938,"0% fees 🚀 | BlueStake",2.892055
568938,"Winter",0.000236
568938,"LOACOM",0.000109
568938,"Crab Shack (ben2x4)",0.908022
568938,"Artifact",0.307118
568938,"Stakecito",1.271566
568938,"Regenerator | Green Validator 🌱",0.243993
568938,"Swiss Staking",3.553798
568938,"StarCluster",0.086036
568938,"Invicta Stake",0.154594
568938,"0% Fees | GhostStake.cloud",0.000728
568938,"NodesGuru",0.162231
568938,"syncnode",0.123953
568938,"Disperze",3.261742
568938,"SG-1",8.498438
568938,"Cephalopod Equipment Corp",2.220157
568938,"Stakin",0.506888
568938,"jabbey",0.194898
568938,"Stakers",0.155417
568938,"meow",0.838891
568938,"Doky Capital",0.000006
568938,"#decentralizehk",0.156536
568938,"Oldcat",0.096077
568938,"pathrocknetwork",0.106124
568938,"0% fee - EZStaking.io 100% Slash Protected",0.820624
568938,"0% fees | Validator.run",0.143545
568938,"Mo Better Stake",0.000063
568938,"Simply Staking",0.298846
568938,"Consensus One",0.449849
568938,"Cosmostation",7.815314
568938,"Secure Secrets",0.552827
568938,"SOLAR Validator",0.130489
568938,"commercio.network",0.142704
568938,"Highlander-Nodes",0.304731
568938,"天照☀",0.266368
568938,"Cosmic Validator",0.606178
568938,"☉ Mercury",0.000015
568938,"kytzu",0.392550
568938,"Lavender.Five Nodes",1.174784
568938,"Wave",0.107093
568938,"Klub Staking",0.421089
568938,"studentmtk",0.000083
568938,"Cat Boss",0.196040
568938,"notional-validator",0.653142
568938,"chainvibes",0.227220
568938,"kingnodes",1.719721
568938,"NosNode🔆️",0.434545
568938,"[ block pane ]",0.267948
568938,"Wetez",0.155911
568938,"KingSuper",0.115800
568938,"dimi 🦙",1.388500
568938,"stakefish",3.726952
568938,"Chainflow",0.146652
568938,"tor",0.000086
568938,"blockscape",0.723516
568938,"Sentinel",7.061205
568938,"strangelove-ventures",1.154123
568938,"cyberG",0.146036
568938,"STAKECRAFT",0.075461
568938,"Ping",0.213567
568938,"Provalidator",2.224747
568938,"ITA Stakers",0.883798
568938,"Komikuri",0.011485
568938,"0base.vc",6.706079
568938,"CryptoCrew Validators ✅",0.692755
568938,"Agaram.ai",0.056714
568938,"Chorus One",1.430056
568938,"BasBlock",0.338241
568938,"Validating Chaos",0.480211
568938,"ChainLayer",0.928121
568938,"Centurion",0.049600
568938,"cloverstaking",0.000453
568938,"Chandrodaya",0.060936
568938,"Stakely.io",0.315044
568938,"Figment",3.553255
568938,"Martian Forest",0.003708
568938,"StakeWithUs",0.097260
568938,"HashQuark",0.439291
568938,"POSTHUMAN ✵ DVS",0.279782
568938,"Cryptography🔐",0.000076
568938,"BouBouNode",2.082802
568938,"KalpaTech",0.939243
568938,"qf3l3k",0.001079
568938,"SpacePotato",0.723111
568938,"Messi",0.059611
568938,"RHINO",0.171105
568938,"Witval",0.198446
568938,"Chill Validation",0.466171
568938,"web34ever",0.157890
568938,"milkstake",0.559836
568938,"🇫🇷 Crypto.bzh",0.000063
568938,"AUDIT.one",0.217056
568938,"0% FEES | Zoomer Labs",0.003217
568938,"stake.systems",0.119064
568938,"OmniFlix Network",1.221289
568938,"OranG3cluB",0.115646
568938,"windpowerstake",0.000215
568938,"needlecast",0.348868
568938,"deus labs",1.021152
568938,"0% fee - Imperator.co",2.712725
568938,"elsehow",0.476673
568938,"FreshJUNO",0.915136
568938,"01node",0.718127
568938,"Citadel.one",2.749954
568938,"Bi23 Labs",0.421374
568938,"StakeLab",0.257866
570738,"0% Fee to 2023 | Stakewolle.com",0.109357
570738,"SmartNodes",2.094141
570738,"STC Capital",0.326193
570738,"Ubik Capital",0.194907
570738,"Bro_n_Bro",0.588950
570738,"WeStaking",1.215225
570738,"SolidStake",0.031572
570738,"Cros-nest",0.634025
570738,"Cypher Core",0.193246
570738,"CommunityStaking",0.388896
570738,"Inotel",1.224158
570738,"0% fees 🚀 | BlueStake",2.892751
570738,"Winter",0.000236
570738,"LOACOM",0.000109
570738,"Crab Shack (ben2x4)",0.907755
570738,"Artifact",0.307023
570738,"Stakecito",1.272752
570738,"Regenerator | Green Validator 🌱",0.244027
570738,"Swiss Staking",3.554078
570738,"StarCluster",0.086009
570738,"Invicta Stake",0.154546
570738,"0% Fees | GhostStake.cloud",0.000728
570738,"NodesGuru",0.162180
570738,"syncnode",0.123914
570738,"Disperze",3.260898
570738,"SG-1",8.496349
570738,"Cephalopod Equipment Corp",2.219465
570738,"Stakin",0.506730
570738,"jabbey",0.194837
570738,"Stakers",0.155368
570738,"meow",0.838629
570738,"Doky Capital",0.000006
570738,"#decentralizehk",0.156487
570738,"Oldcat",0.096047
570738,"pathrocknetwork",0.106091
570738,"0% fee - EZStaking.io 100% Slash Protected",0.814231
570738,"0% fees | Validator.run",0.143500
570738,"Mo Better Stake",0.000063
570738,"Simply Staking",0.298752
570738,"Consensus One",0.449744
570738,"Cosmostation",7.842181
570738,"Secure Secrets",0.552941
570738,"SOLAR Validator",0.130448
570738,"commercio.network",0.142659
570738,"Highlander-Nodes",0.304661
570738,"天照☀",0.266284
570738,"Cosmic Validator",0.605991
570738,"☉ Mercury",0.000015
570738,"kytzu",0.392427
570738,"Lavender.Five Nodes",1.174428
570738,"Wave",0.107060
570738,"Klub Staking",0.420956
570738,"studentmtk",0.000083
570738,"Cat Boss",0.196007
570738,"notional-validator",0.652938
570738,"chainvibes",0.227149
570738,"kingnodes",1.714895
570738,"NosNode🔆️",0.434426
570738,"[ block pane ]",0.267871
570738,"Wetez",0.155863
570738,"KingSuper",0.115763
570738,"dimi 🦙",1.388066
570738,"stakefish",3.726375
570738,"Chainflow",0.146606
570738,"tor",0.000086
570738,"blockscape",0.723973
570738,"Sentinel",7.062136
570738,"strangelove-ventures",1.153923
570738,"cyberG",0.145990
570738,"STAKECRAFT",0.075438
570738,"Ping",0.213500
570738,"Provalidator",2.225789
570738,"ITA Stakers",0.883665
570738,"Komikuri",0.011754
570738,"0base.vc",6.704782
570738,"CryptoCrew Validators ✅",0.692612
570738,"Agaram.ai",0.056697
570738,"Chorus One",1.429610
570738,"BasBlock",0.338135
570738,"Validating Chaos",0.480061
570738,"ChainLayer",0.927831
570738,"Centurion",0.049584
570738,"cloverstaking",0.000453
570738,"Chandrodaya",0.060917
570738,"Stakely.io",0.314946
570738,"Figment",3.552145
570738,"Martian Forest",0.003707
570738,"StakeWithUs",0.097230
570738,"HashQuark",0.439153
570738,"POSTHUMAN ✵ DVS",0.279847
570738,"Cryptography🔐",0.000076
570738,"BouBouNode",2.082269
570738,"KalpaTech",0.938950
570738,"qf3l3k",0.001079
570738,"SpacePotato",0.722885
570738,"Messi",0.059593
570738,"RHINO",0.171051
570738,"Witval",0.198384
570738,"Chill Validation",0.466032
570738,"web34ever",0.157841
570738,"milkstake",0.559662
570738,"🇫🇷 Crypto.bzh",0.000063
570738,"AUDIT.one",0.216991
570738,"0% FEES | Zoomer Labs",0.003216
570738,"stake.systems",0.119029
570738,"OmniFlix Network",1.229570
570738,"OranG3cluB",0.115610
570738,"windpowerstake",0.000214
570738,"needlecast",0.348759
570738,"deus labs",1.020833
570738,"0% fee - Imperator.co",2.712287
570738,"elsehow",0.476524
570738,"FreshJUNO",0.914867
570738,"01node",0.718304
570738,"Citadel.one",2.749186
570738,"Bi23 Labs",0.421242
570738,"StakeLab",0.261451
572538,"0% Fee to 2023 | Stakewolle.com",0.109400
572538,"SmartNodes",2.090594
572538,"STC Capital",0.325700
572538,"Ubik Capital",0.165956
572538,"Bro_n_Bro",0.588096
572538,"WeStaking",1.213092
572538,"SolidStake",0.031516
572538,"Cros-nest",0.632978
572538,"Cypher Core",0.192907
572538,"CommunityStaking",0.388213
572538,"Inotel",1.222010
572538,"0% fees 🚀 | BlueStake",2.887893
572538,"Winter",0.000236
572538,"LOACOM",0.000109
572538,"Crab Shack (ben2x4)",0.961620
572538,"Artifact",0.306484
572538,"Stakecito",1.270867
572538,"Regenerator | Green Validator 🌱",0.243639
572538,"Swiss Staking",3.548953
572538,"StarCluster",0.085858
572538,"Invicta Stake",0.154351
572538,"0% Fees | GhostStake.cloud",0.000727
572538,"NodesGuru",0.161895
572538,"syncnode",0.123696
572538,"Disperze",3.255504
572538,"SG-1",8.482595
572538,"Cephalopod Equipment Corp",2.243846
572538,"Stakin",0.505840
572538,"jabbey",0.194495
572538,"Stakers",0.155096
572538,"meow",0.837157
572538,"Doky Capital",0.000006
572538,"#decentralizehk",0.156212
572538,"Oldcat",0.095878
572538,"pathrocknetwork",0.105904
572538,"0% fee - EZStaking.io 100% Slash Protected",0.812815
572538,"0% fees | Validator.run",0.143248
572538,"Mo Better Stake",0.000063
572538,"Simply Staking",0.298228
572538,"Consensus One",0.448954
572538,"Cosmostation",7.866957
572538,"Secure Secrets",0.551979
572538,"SOLAR Validator",0.130219
572538,"commercio.network",0.142409
572538,"Highlander-Nodes",0.338463
572538,"天照☀",0.265817
572538,"Cosmic Validator",0.590620
572538,"☉ Mercury",0.000015
572538,"kytzu",0.391738
572538,"Lavender.Five Nodes",1.172367
572538,"Wave",0.106872
572538,"Klub Staking",0.420217
572538,"studentmtk",0.000083
572538,"Cat Boss",0.195662
572538,"notional-validator",0.651792
572538,"chainvibes",0.226750
572538,"kingnodes",1.712647
572538,"NosNode🔆️",0.433757
572538,"[ block pane ]",0.267401
572538,"Wetez",0.155589
572538,"KingSuper",0.115560
572538,"dimi 🦙",1.385641
572538,"stakefish",3.720148
572538,"Chainflow",0.146348
572538,"tor",0.000086
572538,"blockscape",0.722702
572538,"Sentinel",7.050469
572538,"strangelove-ventures",1.151898
572538,"cyberG",0.145820
572538,"STAKECRAFT",0.075305
572538,"Ping",0.213125
572538,"Provalidator",2.221930
572538,"ITA Stakers",0.904709
572538,"Komikuri",0.011733
572538,"0base.vc",6.693496
572538,"CryptoCrew Validators ✅",0.691397
572538,"Agaram.ai",0.056597
572538,"Chorus One",1.427101
572538,"BasBlock",0.337541
572538,"Validating Chaos",0.479218
572538,"ChainLayer",0.926202
572538,"Centurion",0.049497
572538,"cloverstaking",0.000452
572538,"Chandrodaya",0.060810
572538,"Stakely.io",0.314393
572538,"Figment",3.545910
572538,"Martian Forest",0.003700
572538,"StakeWithUs",0.097059
572538,"HashQuark",0.438382
572538,"POSTHUMAN ✵ DVS",0.279381
572538,"Cryptography🔐",0.000076
572538,"BouBouNode",2.079845
572538,"KalpaTech",0.937302
572538,"qf3l3k",0.001077
572538,"SpacePotato",0.721617
572538,"Messi",0.059491
572538,"RHINO",0.170751
572538,"Witval",0.198036
572538,"Chill Validation",0.466185
572538,"web34ever",0.157581
572538,"milkstake",0.559539
572538,"🇫🇷 Crypto.bzh",0.000063
572538,"AUDIT.one",0.216610
572538,"0% FEES | Zoomer Labs",0.003210
572538,"stake.systems",0.118820
572538,"OmniFlix Network",1.227805
572538,"OranG3cluB",0.115407
572538,"windpowerstake",0.000214
572538,"needlecast",0.348147
572538,"deus labs",1.019041
572538,"0% fee - Imperator.co",2.736288
572538,"elsehow",0.475687
572538,"FreshJUNO",0.913627
572538,"01node",0.717043
572538,"Citadel.one",2.744444
572538,"Bi23 Labs",0.420503
572538,"StakeLab",0.260992
574338,"0% Fee to 2023 | Stakewolle.com",0.109409
574338,"SmartNodes",2.088839
574338,"STC Capital",0.326982
574338,"Ubik Capital",0.164375
574338,"Bro_n_Bro",0.588147
574338,"WeStaking",1.213036
574338,"SolidStake",0.031515
574338,"Cros-nest",0.632948
574338,"Cypher Core",0.192898
574338,"CommunityStaking",0.388680
574338,"Inotel",1.221953
574338,"0% fees 🚀 | BlueStake",2.887937
574338,"Winter",0.000236
574338,"LOACOM",0.000109
574338,"Crab Shack (ben2x4)",0.961575
574338,"Artifact",0.306470
574338,"Stakecito",1.270827
574338,"Regenerator | Green Validator 🌱",0.243644
574338,"Swiss Staking",3.548829
574338,"StarCluster",0.085854
574338,"Invicta Stake",0.154344
574338,"0% Fees | GhostStake.cloud",0.000727
574338,"NodesGuru",0.161888
574338,"syncnode",0.123691
574338,"Disperze",3.255565
574338,"SG-1",8.482670
574338,"Cephalopod Equipment Corp",2.243758
574338,"Stakin",0.505817
574338,"jabbey",0.194514
574338,"Stakers",0.155088
574338,"meow",0.837118
574338,"Doky Capital",0.000006
574338,"#decentralizehk",0.156205
574338,"Oldcat",0.095874
574338,"pathrocknetwork",0.105899
574338,"0% fee - EZStaking.io 100% Slash Protected",0.812777
574338,"0% fees | Validator.run",0.143242
574338,"Mo Better Stake",0.000063
574338,"Simply Staking",0.298214
574338,"Consensus One",0.448934
574338,"Cosmostation",7.866135
574338,"Secure Secrets",0.551953
574338,"SOLAR Validator",0.130249
574338,"commercio.network",0.142402
574338,"Highlander-Nodes",0.338447
574338,"天照☀",0.265842
574338,"Cosmic Validator",0.590593
574338,"☉ Mercury",0.000030
574338,"kytzu",0.391720
574338,"Lavender.Five Nodes",1.172312
574338,"Wave",0.106867
574338,"Klub Staking",0.420197
574338,"studentmtk",0.000083
574338,"Cat Boss",0.195685
574338,"notional-validator",0.651761
574338,"chainvibes",0.226746
574338,"kingnodes",1.712567
574338,"NosNode🔆️",0.434298
574338,"[ block pane ]",0.267388
574338,"Wetez",0.155582
574338,"KingSuper",0.115555
574338,"dimi 🦙",1.385576
574338,"stakefish",3.720227
574338,"Chainflow",0.146357
574338,"tor",0.000086
574338,"blockscape",0.722669
574338,"Sentinel",7.050840
574338,"strangelove-ventures",1.151844
574338,"cyberG",0.145813
574338,"STAKECRAFT",0.075302
574338,"Ping",0.213115
574338,"Provalidator",2.221899
574338,"ITA Stakers",0.904667
574338,"Komikuri",0.011733
574338,"0base.vc",6.694146
574338,"CryptoCrew Validators ✅",0.691367
574338,"Agaram.ai",0.056595
574338,"Chorus One",1.427034
574338,"BasBlock",0.337526
574338,"Validating Chaos",0.480032
574338,"ChainLayer",0.926159
574338,"Centurion",0.049495
574338,"cloverstaking",0.000452
574338,"Chandrodaya",0.060807
574338,"Stakely.io",0.314378
574338,"Figment",3.545819
574338,"Martian Forest",0.003700
574338,"StakeWithUs",0.097203
574338,"HashQuark",0.438362
574338,"POSTHUMAN ✵ DVS",0.279368
574338,"Cryptography🔐",0.000076
574338,"BouBouNode",2.079866
574338,"KalpaTech",0.937258
574338,"qf3l3k",0.001077
574338,"SpacePotato",0.721609
574338,"Messi",0.059488
574338,"RHINO",0.170743
574338,"Witval",0.198027
574338,"Chill Validation",0.466184
574338,"web34ever",0.157573
574338,"milkstake",0.559513
574338,"🇫🇷 Crypto.bzh",0.000063
574338,"AUDIT.one",0.216600
574338,"0% FEES | Zoomer Labs",0.003210
574338,"stake.systems",0.119558
574338,"OmniFlix Network",1.227959
574338,"OranG3cluB",0.115402
574338,"windpowerstake",0.000214
574338,"needlecast",0.348131
574338,"deus labs",1.018994
574338,"0% fee - Imperator.co",2.736184
574338,"elsehow",0.475665
574338,"FreshJUNO",0.913586
574338,"01node",0.717009
574338,"Citadel.one",2.744936
574338,"Bi23 Labs",0.420460
574338,"StakeLab",0.260980
576138,"0% Fee to 2023 | Stakewolle.com",0.109550
576138,"SmartNodes",2.088758
576138,"STC Capital",0.326945
576138,"Ubik Capital",0.164355
576138,"Bro_n_Bro",0.588131
576138,"WeStaking",1.212846
576138,"SolidStake",0.031511
576138,"Cros-nest",0.632871
576138,"Cypher Core",0.192874
576138,"CommunityStaking",0.388632
576138,"Inotel",1.221802
576138,"0% fees 🚀 | BlueStake",2.887796
576138,"Winter",0.000236
576138,"LOACOM",0.000109
576138,"Crab Shack (ben2x4)",0.961457
576138,"Artifact",0.306432
576138,"Stakecito",1.271018
576138,"Regenerator | Green Validator 🌱",0.243619
576138,"Swiss Staking",3.548457
576138,"StarCluster",0.085843
576138,"Invicta Stake",0.154325
576138,"0% Fees | GhostStake.cloud",0.000729
576138,"NodesGuru",0.161868
576138,"syncnode",0.123675
576138,"Disperze",3.255221
576138,"SG-1",8.481494
576138,"Cephalopod Equipment Corp",2.243491
576138,"Stakin",0.505754
576138,"jabbey",0.194490
576138,"Stakers",0.155069
576138,"meow",0.837015
576138,"Doky Capital",0.000006
576138,"#decentralizehk",0.156186
576138,"Oldcat",0.095862
576138,"pathrocknetwork",0.105886
576138,"0% fee - EZStaking.io 100% Slash Protected",0.812679
576138,"0% fees | Validator.run",0.143224
576138,"Mo Better Stake",0.000063
576138,"Simply Staking",0.298177
576138,"Consensus One",0.448878
576138,"Cosmostation",7.865445
576138,"Secure Secrets",0.551885
576138,"SOLAR Validator",0.130241
576138,"commercio.network",0.142385
576138,"Highlander-Nodes",0.338441
576138,"天照☀",0.265809
576138,"Cosmic Validator",0.590520
576138,"☉ Mercury",0.000030
576138,"kytzu",0.391671
576138,"Lavender.Five Nodes",1.172167
576138,"Wave",0.106853
576138,"Klub Staking",0.420145
576138,"studentmtk",0.000083
576138,"Cat Boss",0.195661
576138,"notional-validator",0.651681
576138,"chainvibes",0.226718
576138,"kingnodes",1.712359
576138,"NosNode🔆️",0.434319
576138,"[ block pane ]",0.267366
576138,"Wetez",0.155563
576138,"KingSuper",0.115541
576138,"dimi 🦙",1.385405
576138,"stakefish",3.719768
576138,"Chainflow",0.146339
576138,"tor",0.000086
576138,"blockscape",0.722579
576138,"Sentinel",7.050196
576138,"strangelove-ventures",1.151746
576138,"cyberG",0.145795
576138,"STAKECRAFT",0.075293
576138,"Ping",0.213089
576138,"Provalidator",2.221673
576138,"ITA Stakers",0.904563
576138,"Komikuri",0.011731
576138,"0base.vc",6.698283
576138,"CryptoCrew Validators ✅",0.691281
576138,"Agaram.ai",0.056588
576138,"Chorus One",1.426858
576138,"BasBlock",0.337484
576138,"Validating Chaos",0.479976
576138,"ChainLayer",0.926044
576138,"Centurion",0.049489
576138,"cloverstaking",0.000452
576138,"Chandrodaya",0.060800
576138,"Stakely.io",0.314340
576138,"Figment",3.545380
576138,"Martian Forest",0.003700
576138,"StakeWithUs",0.097191
576138,"HashQuark",0.438308
576138,"POSTHUMAN ✵ DVS",0.279608
576138,"Cryptography🔐",0.000076
576138,"BouBouNode",2.079726
576138,"KalpaTech",0.937145
576138,"qf3l3k",0.001077
576138,"SpacePotato",0.721712
576138,"Messi",0.059481
576138,"RHINO",0.170722
576138,"Witval",0.198002
576138,"Chill Validation",0.466127
576138,"web34ever",0.157554
576138,"milkstake",0.559444
576138,"🇫🇷 Crypto.bzh",0.000063
576138,"AUDIT.one",0.216573
576138,"0% FEES | Zoomer Labs",0.003210
576138,"stake.systems",0.119544
576138,"OmniFlix Network",1.228511
576138,"OranG3cluB",0.115387
576138,"windpowerstake",0.000214
576138,"needlecast",0.348087
576138,"deus labs",1.018868
576138,"0% fee - Imperator.co",2.740229
576138,"elsehow",0.475606
576138,"FreshJUNO",0.913473
576138,"01node",0.716921
576138,"Citadel.one",2.744632
576138,"Bi23 Labs",0.420408
576138,"StakeLab",0.260948
577938,"0% Fee to 2023 | Stakewolle.com",0.109526
577938,"SmartNodes",2.087875
577938,"STC Capital",0.326804
577938,"Ubik Capital",0.164285
577938,"Bro_n_Bro",0.587967
577938,"WeStaking",1.212323
577938,"SolidStake",0.031497
577938,"Cros-nest",0.632598
577938,"Cypher Core",0.192791
577938,"CommunityStaking",0.388470
577938,"Inotel",1.221275
577938,"0% fees 🚀 | BlueStake",2.886718
577938,"Winter",0.000236
577938,"LOACOM",0.000109
577938,"Crab Shack (ben2x4)",0.961563
577938,"Artifact",0.306300
577938,"Stakecito",1.270486
577938,"Regenerator | Green Validator 🌱",0.243514
577938,"Swiss Staking",3.541660
577938,"StarCluster",0.085806
577938,"Invicta Stake",0.154258
577938,"0% Fees | GhostStake.cloud",0.000729
577938,"NodesGuru",0.161798
577938,"syncnode",0.123622
577938,"Disperze",3.253852
577938,"SG-1",8.478174
577938,"Cephalopod Equipment Corp",2.242534
577938,"Stakin",0.505536
577938,"jabbey",0.194407
577938,"Stakers",0.155002
577938,"meow",0.836654
577938,"Doky Capital",0.000006
577938,"#decentralizehk",0.156118
577938,"Oldcat",0.095821
577938,"pathrocknetwork",0.105841
577938,"0% fee - EZStaking.io 100% Slash Protected",0.812644
577938,"0% fees | Validator.run",0.143162
577938,"Mo Better Stake",0.000063
577938,"Simply Staking",0.298048
577938,"Consensus One",0.448685
577938,"Cosmostation",7.862409
577938,"Secure Secrets",0.551647
577938,"SOLAR Validator",0.130195
577938,"commercio.network",0.142337
577938,"Highlander-Nodes",0.338295
577938,"天照☀",0.265694
577938,"Cosmic Validator",0.590265
577938,"☉ Mercury",0.000030
577938,"kytzu",0.391503
577938,"Lavender.Five Nodes",1.171662
577938,"Wave",0.106807
577938,"Klub Staking",0.419964
577938,"studentmtk",0.000083
577938,"Cat Boss",0.195576
577938,"notional-validator",0.651400
577938,"chainvibes",0.226620
577938,"kingnodes",1.711621
577938,"NosNode🔆️",0.434151
577938,"[ block pane ]",0.267251
577938,"Wetez",0.155496
577938,"KingSuper",0.115491
577938,"dimi 🦙",1.385244
577938,"stakefish",3.718194
577938,"Chainflow",0.146276
577938,"tor",0.000086
577938,"blockscape",0.722268
577938,"Sentinel",7.089687
577938,"strangelove-ventures",1.152050
577938,"cyberG",0.145732
577938,"STAKECRAFT",0.075260
